 1_AMB_TEMP, 2_AMB_TEMP, 3_AMB_TEMP, 4_AMB_TEMP, 5_AMB_TEMP, 6_AMB_TEMP, 7_AMB_TEMP, 8_AMB_TEMP, 9_AMB_TEMP, 1_CH4, 2_CH4, 3_CH4, 4_CH4, 5_CH4, 6_CH4, 7_CH4, 8_CH4, 9_CH4, 1_CO, 2_CO, 3_CO, 4_CO, 5_CO, 6_CO, 7_CO, 8_CO, 9_CO, 1_NMHC, 2_NMHC, 3_NMHC, 4_NMHC, 5_NMHC, 6_NMHC, 7_NMHC, 8_NMHC, 9_NMHC, 1_NO, 2_NO, 3_NO, 4_NO, 5_NO, 6_NO, 7_NO, 8_NO, 9_NO, 1_NO2, 2_NO2, 3_NO2, 4_NO2, 5_NO2, 6_NO2, 7_NO2, 8_NO2, 9_NO2, 1_NOx, 2_NOx, 3_NOx, 4_NOx, 5_NOx, 6_NOx, 7_NOx, 8_NOx, 9_NOx, 1_O3, 2_O3, 3_O3, 4_O3, 5_O3, 6_O3, 7_O3, 8_O3, 9_O3, 1_PM10, 2_PM10, 3_PM10, 4_PM10, 5_PM10, 6_PM10, 7_PM10, 8_PM10, 9_PM10, 1_PM2.5, 2_PM2.5, 3_PM2.5, 4_PM2.5, 5_PM2.5, 6_PM2.5, 7_PM2.5, 8_PM2.5, 9_PM2.5, 1_RAINFALL, 2_RAINFALL, 3_RAINFALL, 4_RAINFALL, 5_RAINFALL, 6_RAINFALL, 7_RAINFALL, 8_RAINFALL, 9_RAINFALL, 1_RH, 2_RH, 3_RH, 4_RH, 5_RH, 6_RH, 7_RH, 8_RH, 9_RH, 1_SO2, 2_SO2, 3_SO2, 4_SO2, 5_SO2, 6_SO2, 7_SO2, 8_SO2, 9_SO2, 1_THC, 2_THC, 3_THC, 4_THC, 5_THC, 6_THC, 7_THC, 8_THC, 9_THC, 1_WD_HR, 2_WD_HR, 3_WD_HR, 4_WD_HR, 5_WD_HR, 6_WD_HR, 7_WD_HR, 8_WD_HR, 9_WD_HR, 1_WIND_DIREC, 2_WIND_DIREC, 3_WIND_DIREC, 4_WIND_DIREC, 5_WIND_DIREC, 6_WIND_DIREC, 7_WIND_DIREC, 8_WIND_DIREC, 9_WIND_DIREC, 1_WIND_SPEED, 2_WIND_SPEED, 3_WIND_SPEED, 4_WIND_SPEED, 5_WIND_SPEED, 6_WIND_SPEED, 7_WIND_SPEED, 8_WIND_SPEED, 9_WIND_SPEED, 1_WS_HR, 2_WS_HR, 3_WS_HR, 4_WS_HR, 5_WS_HR, 6_WS_HR, 7_WS_HR, 8_WS_HR, 9_WS_HR,10_PM2.5
25.0,25.0,24.0,24.0,25.0,24.0,24.0,25.0,27.0,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.7,0.33,0.23,0.21,0.21,0.2,0.16,0.21,0.36,0.43,0.14,0.1,0.08,0.1,0.09,0.08,0.1,0.16,0.27,1.1,0.5,0.3,0.4,0.9,1.2,1.2,2.1,5.1,11.0,7.1,5.9,6.1,6.3,5.7,6.3,7.7,9.6,12.0,7.6,6.2,6.5,7.2,6.9,7.5,9.8,15.0,13.0,20.0,20.0,16.0,14.0,12.0,11.0,12.0,18.0,40.0,26.0,20.0,25.0,35.0,49.0,41.0,30.0,40.0,20.0,16.0,27.0,18.0,16.0,8.0,8.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,85.0,86.0,87.0,86.0,88.0,89.0,88.0,79.0,2.3,1.5,1.5,1.4,1.5,1.3,1.3,1.8,2.6,1.8,1.8,1.7,1.8,1.8,1.7,1.7,1.8,1.9,117.0,117.0,115.0,114.0,112.0,103.0,106.0,120.0,202.0,119.0,117.0,115.0,105.0,109.0,97.0,106.0,190.0,209.0,2.6,2.1,1.9,1.9,1.9,1.7,2.0,1.7,3.4,2.1,2.1,2.2,1.8,1.4,1.5,1.6,1.2,2.8,18.0
25.0,24.0,24.0,25.0,24.0,24.0,25.0,27.0,28.0,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.7,1.7,0.23,0.21,0.21,0.2,0.16,0.21,0.36,0.43,0.47,0.1,0.08,0.1,0.09,0.08,0.1,0.16,0.27,0.31,0.5,0.3,0.4,0.9,1.2,1.2,2.1,5.1,3.8,7.1,5.9,6.1,6.3,5.7,6.3,7.7,9.6,13.0,7.6,6.2,6.5,7.2,6.9,7.5,9.8,15.0,17.0,20.0,20.0,16.0,14.0,12.0,11.0,12.0,18.0,29.0,26.0,20.0,25.0,35.0,49.0,41.0,30.0,40.0,52.0,16.0,27.0,18.0,16.0,8.0,8.0,12.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,86.0,87.0,86.0,88.0,89.0,88.0,79.0,70.0,1.5,1.5,1.4,1.5,1.3,1.3,1.8,2.6,2.2,1.8,1.7,1.8,1.8,1.7,1.7,1.8,1.9,2.0,117.0,115.0,114.0,112.0,103.0,106.0,120.0,202.0,200.0,117.0,115.0,105.0,109.0,97.0,106.0,190.0,209.0,192.0,2.1,1.9,1.9,1.9,1.7,2.0,1.7,3.4,3.8,2.1,2.2,1.8,1.4,1.5,1.6,1.2,2.8,3.3,21.0
24.0,24.0,25.0,24.0,24.0,25.0,27.0,28.0,30.0,1.7,1.7,1.7,1.6,1.6,1.7,1.7,1.7,1.7,0.21,0.21,0.2,0.16,0.21,0.36,0.43,0.47,0.42,0.08,0.1,0.09,0.08,0.1,0.16,0.27,0.31,0.32,0.3,0.4,0.9,1.2,1.2,2.1,5.1,3.8,3.4,5.9,6.1,6.3,5.7,6.3,7.7,9.6,13.0,12.0,6.2,6.5,7.2,6.9,7.5,9.8,15.0,17.0,15.0,20.0,16.0,14.0,12.0,11.0,12.0,18.0,29.0,40.0,20.0,25.0,35.0,49.0,41.0,30.0,40.0,52.0,75.0,27.0,18.0,16.0,8.0,8.0,12.0,20.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,87.0,86.0,88.0,89.0,88.0,79.0,70.0,61.0,1.5,1.4,1.5,1.3,1.3,1.8,2.6,2.2,2.4,1.7,1.8,1.8,1.7,1.7,1.8,1.9,2.0,2.0,115.0,114.0,112.0,103.0,106.0,120.0,202.0,200.0,199.0,115.0,105.0,109.0,97.0,106.0,190.0,209.0,192.0,199.0,1.9,1.9,1.9,1.7,2.0,1.7,3.4,3.8,3.9,2.2,1.8,1.4,1.5,1.6,1.2,2.8,3.3,3.7,15.0
24.0,25.0,24.0,24.0,25.0,27.0,28.0,30.0,31.0,1.7,1.7,1.6,1.6,1.7,1.7,1.7,1.7,1.7,0.21,0.2,0.16,0.21,0.36,0.43,0.47,0.42,0.41,0.1,0.09,0.08,0.1,0.16,0.27,0.31,0.32,0.27,0.4,0.9,1.2,1.2,2.1,5.1,3.8,3.4,2.0,6.1,6.3,5.7,6.3,7.7,9.6,13.0,12.0,10.0,6.5,7.2,6.9,7.5,9.8,15.0,17.0,15.0,12.0,16.0,14.0,12.0,11.0,12.0,18.0,29.0,40.0,56.0,25.0,35.0,49.0,41.0,30.0,40.0,52.0,75.0,48.0,18.0,16.0,8.0,8.0,12.0,20.0,18.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,86.0,88.0,89.0,88.0,79.0,70.0,61.0,57.0,1.4,1.5,1.3,1.3,1.8,2.6,2.2,2.4,2.4,1.8,1.8,1.7,1.7,1.8,1.9,2.0,2.0,1.9,114.0,112.0,103.0,106.0,120.0,202.0,200.0,199.0,200.0,105.0,109.0,97.0,106.0,190.0,209.0,192.0,199.0,211.0,1.9,1.9,1.7,2.0,1.7,3.4,3.8,3.9,3.0,1.8,1.4,1.5,1.6,1.2,2.8,3.3,3.7,3.4,23.0
25.0,24.0,24.0,25.0,27.0,28.0,30.0,31.0,32.0,1.7,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,0.2,0.16,0.21,0.36,0.43,0.47,0.42,0.41,0.31,0.09,0.08,0.1,0.16,0.27,0.31,0.32,0.27,0.25,0.9,1.2,1.2,2.1,5.1,3.8,3.4,2.0,1.9,6.3,5.7,6.3,7.7,9.6,13.0,12.0,10.0,8.9,7.2,6.9,7.5,9.8,15.0,17.0,15.0,12.0,11.0,14.0,12.0,11.0,12.0,18.0,29.0,40.0,56.0,62.0,35.0,49.0,41.0,30.0,40.0,52.0,75.0,48.0,53.0,16.0,8.0,8.0,12.0,20.0,18.0,21.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,88.0,89.0,88.0,79.0,70.0,61.0,57.0,53.0,1.5,1.3,1.3,1.8,2.6,2.2,2.4,2.4,2.6,1.8,1.7,1.7,1.8,1.9,2.0,2.0,1.9,1.9,112.0,103.0,106.0,120.0,202.0,200.0,199.0,200.0,208.0,109.0,97.0,106.0,190.0,209.0,192.0,199.0,211.0,206.0,1.9,1.7,2.0,1.7,3.4,3.8,3.9,3.0,2.8,1.4,1.5,1.6,1.2,2.8,3.3,3.7,3.4,2.8,22.0
24.0,24.0,25.0,27.0,28.0,30.0,31.0,32.0,32.0,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.16,0.21,0.36,0.43,0.47,0.42,0.41,0.31,0.25,0.08,0.1,0.16,0.27,0.31,0.32,0.27,0.25,0.17,1.2,1.2,2.1,5.1,3.8,3.4,2.0,1.9,1.5,5.7,6.3,7.7,9.6,13.0,12.0,10.0,8.9,8.2,6.9,7.5,9.8,15.0,17.0,15.0,12.0,11.0,9.8,12.0,11.0,12.0,18.0,29.0,40.0,56.0,62.0,65.0,49.0,41.0,30.0,40.0,52.0,75.0,48.0,53.0,30.0,8.0,8.0,12.0,20.0,18.0,21.0,15.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,89.0,88.0,79.0,70.0,61.0,57.0,53.0,50.0,1.3,1.3,1.8,2.6,2.2,2.4,2.4,2.6,1.8,1.7,1.7,1.8,1.9,2.0,2.0,1.9,1.9,1.8,103.0,106.0,120.0,202.0,200.0,199.0,200.0,208.0,226.0,97.0,106.0,190.0,209.0,192.0,199.0,211.0,206.0,238.0,1.7,2.0,1.7,3.4,3.8,3.9,3.0,2.8,3.2,1.5,1.6,1.2,2.8,3.3,3.7,3.4,2.8,2.6,26.0
24.0,25.0,27.0,28.0,30.0,31.0,32.0,32.0,31.0,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,0.21,0.36,0.43,0.47,0.42,0.41,0.31,0.25,0.19,0.1,0.16,0.27,0.31,0.32,0.27,0.25,0.17,0.19,1.2,2.1,5.1,3.8,3.4,2.0,1.9,1.5,1.4,6.3,7.7,9.6,13.0,12.0,10.0,8.9,8.2,7.8,7.5,9.8,15.0,17.0,15.0,12.0,11.0,9.8,9.3,11.0,12.0,18.0,29.0,40.0,56.0,62.0,65.0,55.0,41.0,30.0,40.0,52.0,75.0,48.0,53.0,30.0,47.0,8.0,12.0,20.0,18.0,21.0,15.0,23.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,88.0,79.0,70.0,61.0,57.0,53.0,50.0,60.0,1.3,1.8,2.6,2.2,2.4,2.4,2.6,1.8,2.5,1.7,1.8,1.9,2.0,2.0,1.9,1.9,1.8,1.8,106.0,120.0,202.0,200.0,199.0,200.0,208.0,226.0,249.0,106.0,190.0,209.0,192.0,199.0,211.0,206.0,238.0,248.0,2.0,1.7,3.4,3.8,3.9,3.0,2.8,3.2,3.0,1.6,1.2,2.8,3.3,3.7,3.4,2.8,2.6,2.6,22.0
25.0,27.0,28.0,30.0,31.0,32.0,32.0,31.0,31.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,0.36,0.43,0.47,0.42,0.41,0.31,0.25,0.19,0.15,0.16,0.27,0.31,0.32,0.27,0.25,0.17,0.19,0.16,2.1,5.1,3.8,3.4,2.0,1.9,1.5,1.4,1.3,7.7,9.6,13.0,12.0,10.0,8.9,8.2,7.8,6.4,9.8,15.0,17.0,15.0,12.0,11.0,9.8,9.3,7.7,12.0,18.0,29.0,40.0,56.0,62.0,65.0,55.0,48.0,30.0,40.0,52.0,75.0,48.0,53.0,30.0,47.0,28.0,12.0,20.0,18.0,21.0,15.0,23.0,22.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,79.0,70.0,61.0,57.0,53.0,50.0,60.0,63.0,1.8,2.6,2.2,2.4,2.4,2.6,1.8,2.5,2.3,1.8,1.9,2.0,2.0,1.9,1.9,1.8,1.8,1.7,120.0,202.0,200.0,199.0,200.0,208.0,226.0,249.0,271.0,190.0,209.0,192.0,199.0,211.0,206.0,238.0,248.0,284.0,1.7,3.4,3.8,3.9,3.0,2.8,3.2,3.0,3.3,1.2,2.8,3.3,3.7,3.4,2.8,2.6,2.6,3.0,27.0
27.0,28.0,30.0,31.0,32.0,32.0,31.0,31.0,31.0,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,0.43,0.47,0.42,0.41,0.31,0.25,0.19,0.15,0.24,0.27,0.31,0.32,0.27,0.25,0.17,0.19,0.16,0.16,5.1,3.8,3.4,2.0,1.9,1.5,1.4,1.3,2.5,9.6,13.0,12.0,10.0,8.9,8.2,7.8,6.4,10.0,15.0,17.0,15.0,12.0,11.0,9.8,9.3,7.7,13.0,18.0,29.0,40.0,56.0,62.0,65.0,55.0,48.0,33.0,40.0,52.0,75.0,48.0,53.0,30.0,47.0,28.0,41.0,20.0,18.0,21.0,15.0,23.0,22.0,26.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,70.0,61.0,57.0,53.0,50.0,60.0,63.0,58.0,2.6,2.2,2.4,2.4,2.6,1.8,2.5,2.3,4.6,1.9,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,202.0,200.0,199.0,200.0,208.0,226.0,249.0,271.0,269.0,209.0,192.0,199.0,211.0,206.0,238.0,248.0,284.0,261.0,3.4,3.8,3.9,3.0,2.8,3.2,3.0,3.3,3.1,2.8,3.3,3.7,3.4,2.8,2.6,2.6,3.0,2.8,20.0
28.0,30.0,31.0,32.0,32.0,31.0,31.0,31.0,31.0,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,0.47,0.42,0.41,0.31,0.25,0.19,0.15,0.24,0.24,0.31,0.32,0.27,0.25,0.17,0.19,0.16,0.16,0.29,3.8,3.4,2.0,1.9,1.5,1.4,1.3,2.5,11.0,13.0,12.0,10.0,8.9,8.2,7.8,6.4,10.0,15.0,17.0,15.0,12.0,11.0,9.8,9.3,7.7,13.0,26.0,29.0,40.0,56.0,62.0,65.0,55.0,48.0,33.0,28.0,52.0,75.0,48.0,53.0,30.0,47.0,28.0,41.0,42.0,18.0,21.0,15.0,23.0,22.0,26.0,22.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,61.0,57.0,53.0,50.0,60.0,63.0,58.0,57.0,2.2,2.4,2.4,2.6,1.8,2.5,2.3,4.6,3.4,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.9,200.0,199.0,200.0,208.0,226.0,249.0,271.0,269.0,229.0,192.0,199.0,211.0,206.0,238.0,248.0,284.0,261.0,201.0,3.8,3.9,3.0,2.8,3.2,3.0,3.3,3.1,2.6,3.3,3.7,3.4,2.8,2.6,2.6,3.0,2.8,2.1,17.0
30.0,31.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,0.42,0.41,0.31,0.25,0.19,0.15,0.24,0.24,0.31,0.32,0.27,0.25,0.17,0.19,0.16,0.16,0.29,0.29,3.4,2.0,1.9,1.5,1.4,1.3,2.5,11.0,2.2,12.0,10.0,8.9,8.2,7.8,6.4,10.0,15.0,12.0,15.0,12.0,11.0,9.8,9.3,7.7,13.0,26.0,14.0,40.0,56.0,62.0,65.0,55.0,48.0,33.0,28.0,25.0,75.0,48.0,53.0,30.0,47.0,28.0,41.0,42.0,31.0,21.0,15.0,23.0,22.0,26.0,22.0,27.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,57.0,53.0,50.0,60.0,63.0,58.0,57.0,60.0,2.4,2.4,2.6,1.8,2.5,2.3,4.6,3.4,1.8,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.9,1.9,199.0,200.0,208.0,226.0,249.0,271.0,269.0,229.0,208.0,199.0,211.0,206.0,238.0,248.0,284.0,261.0,201.0,232.0,3.9,3.0,2.8,3.2,3.0,3.3,3.1,2.6,1.7,3.7,3.4,2.8,2.6,2.6,3.0,2.8,2.1,1.6,13.0
31.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0,29.0,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,0.41,0.31,0.25,0.19,0.15,0.24,0.24,0.31,0.47,0.27,0.25,0.17,0.19,0.16,0.16,0.29,0.29,0.33,2.0,1.9,1.5,1.4,1.3,2.5,11.0,2.2,3.0,10.0,8.9,8.2,7.8,6.4,10.0,15.0,12.0,18.0,12.0,11.0,9.8,9.3,7.7,13.0,26.0,14.0,21.0,56.0,62.0,65.0,55.0,48.0,33.0,28.0,25.0,13.0,48.0,53.0,30.0,47.0,28.0,41.0,42.0,31.0,43.0,15.0,23.0,22.0,26.0,22.0,27.0,20.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,53.0,50.0,60.0,63.0,58.0,57.0,60.0,66.0,2.4,2.6,1.8,2.5,2.3,4.6,3.4,1.8,2.8,1.9,1.9,1.8,1.8,1.7,1.7,1.9,1.9,2.0,200.0,208.0,226.0,249.0,271.0,269.0,229.0,208.0,179.0,211.0,206.0,238.0,248.0,284.0,261.0,201.0,232.0,132.0,3.0,2.8,3.2,3.0,3.3,3.1,2.6,1.7,1.0,3.4,2.8,2.6,2.6,3.0,2.8,2.1,1.6,1.4,13.0
32.0,32.0,31.0,31.0,31.0,31.0,30.0,29.0,27.0,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.31,0.25,0.19,0.15,0.24,0.24,0.31,0.47,0.38,0.25,0.17,0.19,0.16,0.16,0.29,0.29,0.33,0.33,1.9,1.5,1.4,1.3,2.5,11.0,2.2,3.0,2.1,8.9,8.2,7.8,6.4,10.0,15.0,12.0,18.0,16.0,11.0,9.8,9.3,7.7,13.0,26.0,14.0,21.0,19.0,62.0,65.0,55.0,48.0,33.0,28.0,25.0,13.0,7.8,53.0,30.0,47.0,28.0,41.0,42.0,31.0,43.0,31.0,23.0,22.0,26.0,22.0,27.0,20.0,17.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,50.0,60.0,63.0,58.0,57.0,60.0,66.0,77.0,2.6,1.8,2.5,2.3,4.6,3.4,1.8,2.8,2.2,1.9,1.8,1.8,1.7,1.7,1.9,1.9,2.0,1.9,208.0,226.0,249.0,271.0,269.0,229.0,208.0,179.0,115.0,206.0,238.0,248.0,284.0,261.0,201.0,232.0,132.0,117.0,2.8,3.2,3.0,3.3,3.1,2.6,1.7,1.0,2.0,2.8,2.6,2.6,3.0,2.8,2.1,1.6,1.4,1.6,12.0
32.0,31.0,31.0,31.0,31.0,30.0,29.0,27.0,26.0,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.25,0.19,0.15,0.24,0.24,0.31,0.47,0.38,0.39,0.17,0.19,0.16,0.16,0.29,0.29,0.33,0.33,0.32,1.5,1.4,1.3,2.5,11.0,2.2,3.0,2.1,2.9,8.2,7.8,6.4,10.0,15.0,12.0,18.0,16.0,16.0,9.8,9.3,7.7,13.0,26.0,14.0,21.0,19.0,19.0,65.0,55.0,48.0,33.0,28.0,25.0,13.0,7.8,4.8,30.0,47.0,28.0,41.0,42.0,31.0,43.0,31.0,44.0,22.0,26.0,22.0,27.0,20.0,17.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,63.0,58.0,57.0,60.0,66.0,77.0,82.0,1.8,2.5,2.3,4.6,3.4,1.8,2.8,2.2,2.3,1.8,1.8,1.7,1.7,1.9,1.9,2.0,1.9,2.0,226.0,249.0,271.0,269.0,229.0,208.0,179.0,115.0,116.0,238.0,248.0,284.0,261.0,201.0,232.0,132.0,117.0,115.0,3.2,3.0,3.3,3.1,2.6,1.7,1.0,2.0,2.0,2.6,2.6,3.0,2.8,2.1,1.6,1.4,1.6,2.1,10.0
31.0,31.0,31.0,31.0,30.0,29.0,27.0,26.0,26.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,0.19,0.15,0.24,0.24,0.31,0.47,0.38,0.39,0.41,0.19,0.16,0.16,0.29,0.29,0.33,0.33,0.32,0.28,1.4,1.3,2.5,11.0,2.2,3.0,2.1,2.9,2.6,7.8,6.4,10.0,15.0,12.0,18.0,16.0,16.0,16.0,9.3,7.7,13.0,26.0,14.0,21.0,19.0,19.0,18.0,55.0,48.0,33.0,28.0,25.0,13.0,7.8,4.8,4.8,47.0,28.0,41.0,42.0,31.0,43.0,31.0,44.0,28.0,26.0,22.0,27.0,20.0,17.0,13.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,58.0,57.0,60.0,66.0,77.0,82.0,84.0,2.5,2.3,4.6,3.4,1.8,2.8,2.2,2.3,2.3,1.8,1.7,1.7,1.9,1.9,2.0,1.9,2.0,1.9,249.0,271.0,269.0,229.0,208.0,179.0,115.0,116.0,118.0,248.0,284.0,261.0,201.0,232.0,132.0,117.0,115.0,107.0,3.0,3.3,3.1,2.6,1.7,1.0,2.0,2.0,1.7,2.6,3.0,2.8,2.1,1.6,1.4,1.6,2.1,2.1,7.0
31.0,31.0,31.0,30.0,29.0,27.0,26.0,26.0,26.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7,0.15,0.24,0.24,0.31,0.47,0.38,0.39,0.41,0.42,0.16,0.16,0.29,0.29,0.33,0.33,0.32,0.28,0.26,1.3,2.5,11.0,2.2,3.0,2.1,2.9,2.6,2.3,6.4,10.0,15.0,12.0,18.0,16.0,16.0,16.0,15.0,7.7,13.0,26.0,14.0,21.0,19.0,19.0,18.0,17.0,48.0,33.0,28.0,25.0,13.0,7.8,4.8,4.8,4.2,28.0,41.0,42.0,31.0,43.0,31.0,44.0,28.0,23.0,22.0,27.0,20.0,17.0,13.0,13.0,12.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,58.0,57.0,60.0,66.0,77.0,82.0,84.0,85.0,2.3,4.6,3.4,1.8,2.8,2.2,2.3,2.3,2.3,1.7,1.7,1.9,1.9,2.0,1.9,2.0,1.9,1.9,271.0,269.0,229.0,208.0,179.0,115.0,116.0,118.0,110.0,284.0,261.0,201.0,232.0,132.0,117.0,115.0,107.0,109.0,3.3,3.1,2.6,1.7,1.0,2.0,2.0,1.7,1.5,3.0,2.8,2.1,1.6,1.4,1.6,2.1,2.1,1.4,9.0
31.0,31.0,30.0,29.0,27.0,26.0,26.0,26.0,25.0,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.6,0.24,0.24,0.31,0.47,0.38,0.39,0.41,0.42,0.34,0.16,0.29,0.29,0.33,0.33,0.32,0.28,0.26,0.21,2.5,11.0,2.2,3.0,2.1,2.9,2.6,2.3,1.7,10.0,15.0,12.0,18.0,16.0,16.0,16.0,15.0,13.0,13.0,26.0,14.0,21.0,19.0,19.0,18.0,17.0,15.0,33.0,28.0,25.0,13.0,7.8,4.8,4.8,4.2,4.3,41.0,42.0,31.0,43.0,31.0,44.0,28.0,23.0,26.0,27.0,20.0,17.0,13.0,13.0,12.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,57.0,60.0,66.0,77.0,82.0,84.0,85.0,87.0,4.6,3.4,1.8,2.8,2.2,2.3,2.3,2.3,2.1,1.7,1.9,1.9,2.0,1.9,2.0,1.9,1.9,1.9,269.0,229.0,208.0,179.0,115.0,116.0,118.0,110.0,117.0,261.0,201.0,232.0,132.0,117.0,115.0,107.0,109.0,109.0,3.1,2.6,1.7,1.0,2.0,2.0,1.7,1.5,1.9,2.8,2.1,1.6,1.4,1.6,2.1,2.1,1.4,2.2,12.0
31.0,30.0,29.0,27.0,26.0,26.0,26.0,25.0,26.0,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.6,1.7,0.24,0.31,0.47,0.38,0.39,0.41,0.42,0.34,0.33,0.29,0.29,0.33,0.33,0.32,0.28,0.26,0.21,0.22,11.0,2.2,3.0,2.1,2.9,2.6,2.3,1.7,1.5,15.0,12.0,18.0,16.0,16.0,16.0,15.0,13.0,13.0,26.0,14.0,21.0,19.0,19.0,18.0,17.0,15.0,14.0,28.0,25.0,13.0,7.8,4.8,4.8,4.2,4.3,4.7,42.0,31.0,43.0,31.0,44.0,28.0,23.0,26.0,18.0,20.0,17.0,13.0,13.0,12.0,10.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,60.0,66.0,77.0,82.0,84.0,85.0,87.0,87.0,3.4,1.8,2.8,2.2,2.3,2.3,2.3,2.1,2.1,1.9,1.9,2.0,1.9,2.0,1.9,1.9,1.9,1.9,229.0,208.0,179.0,115.0,116.0,118.0,110.0,117.0,106.0,201.0,232.0,132.0,117.0,115.0,107.0,109.0,109.0,112.0,2.6,1.7,1.0,2.0,2.0,1.7,1.5,1.9,1.0,2.1,1.6,1.4,1.6,2.1,2.1,1.4,2.2,1.4,9.0
30.0,29.0,27.0,26.0,26.0,26.0,25.0,26.0,25.0,1.6,1.6,1.6,1.6,1.7,1.7,1.6,1.7,1.7,0.31,0.47,0.38,0.39,0.41,0.42,0.34,0.33,0.34,0.29,0.33,0.33,0.32,0.28,0.26,0.21,0.22,0.23,2.2,3.0,2.1,2.9,2.6,2.3,1.7,1.5,1.6,12.0,18.0,16.0,16.0,16.0,15.0,13.0,13.0,12.0,14.0,21.0,19.0,19.0,18.0,17.0,15.0,14.0,14.0,25.0,13.0,7.8,4.8,4.8,4.2,4.3,4.7,2.6,31.0,43.0,31.0,44.0,28.0,23.0,26.0,18.0,24.0,17.0,13.0,13.0,12.0,10.0,7.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,77.0,82.0,84.0,85.0,87.0,87.0,89.0,1.8,2.8,2.2,2.3,2.3,2.3,2.1,2.1,2.1,1.9,2.0,1.9,2.0,1.9,1.9,1.9,1.9,1.9,208.0,179.0,115.0,116.0,118.0,110.0,117.0,106.0,106.0,232.0,132.0,117.0,115.0,107.0,109.0,109.0,112.0,101.0,1.7,1.0,2.0,2.0,1.7,1.5,1.9,1.0,1.3,1.6,1.4,1.6,2.1,2.1,1.4,2.2,1.4,1.5,11.0
